day,agent_id,agent_qM,agent_qE,agent_choice,agent_stored,agent_profit,agent_eta,agent_phi,agent_beta
2.0,28,1.841223551402638,0.7890958077439877,0.0,0.0,222.93905216353272,0.9,0.07632320616409123,2.549143766231777
2.0,29,1.6701358068242782,0.7157724886389764,0.0,0.0,202.22340381977804,0.9,0.27794582953238056,2.799341211421814
2.0,30,1.8937548345475077,0.8116092148060747,0.0,0.0,229.2996456201664,0.9,0.28357239559289193,2.4861651007487353
3.0,1,1.9794915932131216,0.8483535399484807,0.0,0.0,236.35240009825674,0.9,0.11472918757324084,2.5112747213686086
3.0,2,1.8213557459165652,0.7805810339642423,0.0,0.0,217.47089174618338,0.9,0.27554148760989566,2.3101475693193327
3.0,3,1.6411317926316111,0.7033421968421191,0.0,0.0,195.9520512216059,0.9,0.05351042504100474,2.7197046864039542
3.0,4,1.491271897807442,0.6391165276317609,0.0,0.0,178.05869620984188,0.9,0.1619923928588926,2.080445818552535
3.0,5,1.5521737636453496,0.6652173272765785,0.0,0.0,185.3304129529712,0.9,0.14622528649316513,2.5756510141648885
3.0,6,1.5856706437720003,0.679573133045143,0.0,0.0,189.32995911971517,0.9,0.14782401255865624,2.705283399854406
3.0,7,1.958779539928858,0.8394769456837963,0.0,0.0,233.8793693859855,0.9,0.1716110504922917,2.630147340411473
3.0,8,1.5465052938108466,0.6627879830617914,0.0,0.0,184.65359449369464,0.9,0.183549492065181,2.6805891325622566
3.0,9,1.5841239138419567,0.67891024878941,0.0,0.0,189.14527870352998,0.9,0.2842422896611452,2.0227825756686584
3.0,10,1.6812933272642634,0.7205542831132558,0.0,0.0,200.7473608529283,0.9,0.2595816412983541,2.9184820619953316
3.0,11,1.6533429948007652,0.7085755692003279,0.0,0.0,197.41007557021138,0.9,0.1771500325156583,2.3114460010002067
3.0,12,1.8838006669399947,0.8073431429742834,0.0,0.0,224.92685013895266,0.9,0.2867264589144728,2.6337478522492526
3.0,13,1.9800876907853378,0.8486090103365733,0.0,0.0,236.42357448079468,0.9,0.15056676877976988,2.7018296239336754
3.0,14,1.6149903122279423,0.6921387052405467,0.0,0.0,192.83074388354362,0.9,0.2522614643400906,2.8750163314802712
3.0,15,1.5413547307621287,0.6605805988980552,0.0,0.0,184.03861439345292,0.9,0.1820864942149482,2.097784341800659
3.0,16,1.7924459253368918,0.768191110858668,0.0,0.0,214.01904304733412,0.9,0.18021638210354973,2.6507832381497374
3.0,17,2.0087996890204005,0.8609141524373145,0.0,0.0,239.85180308138132,0.9,0.22808941312906045,2.9027101506193307
3.0,18,1.5696116065435795,0.672690688518677,0.0,0.0,187.41250111927806,0.9,0.29547851753132637,2.289530853635867
3.0,19,1.9385671945250846,0.830814511939322,0.0,0.0,231.46600407330828,0.9,0.1685011627843241,2.8408483326276714
3.0,20,1.9098049064500566,0.8184878170500243,0.0,0.0,228.03177083778553,0.9,0.07116739228002779,2.749869571783086
3.0,21,1.9839811555351978,0.8502776380865134,0.0,0.0,236.88845634312867,0.9,0.13963009550238475,2.063857948943829
3.0,22,1.5558327895750592,0.666785481246454,0.0,0.0,185.7673026894438,0.9,0.18659781557877841,2.151334368472891
3.0,23,1.5004412575789816,0.643046253248135,0.0,0.0,179.15352287988094,0.9,0.10469327421803894,2.340220315051032
3.0,24,1.9905276448684361,0.853083276372187,0.0,0.0,237.67011082018405,0.9,0.0598539573445072,2.225090653676496
3.0,25,1.9949226117451715,0.8549668336050735,0.0,0.0,238.1948723161309,0.9,0.23946159556534563,2.990532562705562
3.0,26,1.6683360438527708,0.7150011616511874,0.0,0.0,199.20025398793345,0.9,0.09549223054655277,2.5068577868511275
3.0,27,1.8050453247297789,0.7735908534556195,0.0,0.0,215.5234183609325,0.9,0.15446651119907362,2.491830959096264
3.0,28,1.9910650483188395,0.8533135921366455,0.0,0.0,237.73427709184662,0.9,0.07632320616409123,2.549143766231777
3.0,29,1.677675931721046,0.719003970737591,0.0,0.0,200.31544180781813,0.9,0.27794582953238056,2.799341211421814
3.0,30,1.7360194614490585,0.744008340621025,0.0,0.0,207.28169179276318,0.9,0.28357239559289193,2.4861651007487353
4.0,1,1.525935853416552,0.6539725086070937,0.0,0.0,188.07389528119842,0.9,0.11472918757324084,2.5112747213686086
4.0,2,1.6403062475513108,0.7029883918077047,0.0,0.0,202.17021884657584,0.9,0.27554148760989566,2.3101475693193327
4.0,3,1.6414886189623101,0.7034951224124186,0.0,0.0,202.31594790618072,0.9,0.05351042504100474,2.7197046864039542
4.0,4,1.7020287661211526,0.7294408997662083,0.0,0.0,209.7776123474266,0.9,0.1619923928588926,2.080445818552535
4.0,5,1.6329093790343652,0.6998183053004422,0.0,0.0,201.2585436462389,0.9,0.14622528649316513,2.5756510141648885
4.0,6,1.5318917397799396,0.6565250313342599,0.0,0.0,188.80796725788505,0.9,0.14782401255865624,2.705283399854406
4.0,7,1.7078873233733896,0.731951710017167,0.0,0.0,210.49968836437654,0.9,0.1716110504922917,2.630147340411473
4.0,8,1.8488051593734798,0.79234506830292,0.0,0.0,227.86802417731013,0.9,0.183549492065181,2.6805891325622566
4.0,9,1.7210258564517569,0.7375825099078959,0.0,0.0,212.11903238122815,0.9,0.2842422896611452,2.0227825756686584
4.0,10,1.517874984798034,0.6505178506277288,0.0,0.0,187.0803810669277,0.9,0.2595816412983541,2.9184820619953316
4.0,11,1.6558522765091144,0.7096509756467633,0.0,0.0,204.08629036144458,0.9,0.1771500325156583,2.3114460010002067
4.0,12,1.4982885508369326,0.6421236646443997,0.0,0.0,184.66632354184597,0.9,0.2867264589144728,2.6337478522492526
4.0,13,1.8764613804322336,0.8041977344709573,0.0,0.0,231.27669513266636,0.9,0.15056676877976988,2.7018296239336754
4.0,14,1.5117842303738867,0.6479075273030943,0.0,0.0,186.32968639835053,0.9,0.2522614643400906,2.8750163314802712
4.0,15,1.7347159597859132,0.7434496970511056,0.0,0.0,213.80635826395908,0.9,0.1820864942149482,2.097784341800659
4.0,16,1.7065433768930076,0.7313757329541462,0.0,0.0,210.33404493379,0.9,0.18021638210354973,2.6507832381497374
4.0,17,1.8697947649148308,0.8013406135349275,0.0,0.0,230.45502471585772,0.9,0.22808941312906045,2.9027101506193307
4.0,18,1.9863908730251008,0.8513103741536147,0.0,0.0,244.82567088543829,0.9,0.29547851753132637,2.289530853635867
4.0,19,1.6813594206008937,0.7205826088289544,0.0,0.0,207.23008433948033,0.9,0.1685011627843241,2.8408483326276714
4.0,20,1.709149091738945,0.7324924678881193,0.0,0.0,210.65520321837334,0.9,0.07116739228002779,2.749869571783086
4.0,21,1.5621988237672684,0.6695137816145436,0.0,0.0,192.54336106710002,0.9,0.13963009550238475,2.063857948943829
4.0,22,1.5284085880491063,0.6550322520210455,0.0,0.0,188.37866355392754,0.9,0.18659781557877841,2.151334368472891
4.0,23,1.5569227504777483,0.6672526073476064,0.0,0.0,191.89307707703097,0.9,0.10469327421803894,2.340220315051032
4.0,24,1.5945948948717728,0.6833978120879026,0.0,0.0,196.53622568902304,0.9,0.0598539573445072,2.225090653676496
4.0,25,1.821907169641153,0.780817358417637,0.0,0.0,224.5528063764663,0.9,0.23946159556534563,2.990532562705562
4.0,26,1.7805453339063493,0.7630908573884354,0.0,0.0,219.4548977420972,0.9,0.09549223054655277,2.5068577868511275
4.0,27,1.9856892626943725,0.8510096840118739,0.0,0.0,244.73919635403897,0.9,0.15446651119907362,2.491830959096264
4.0,28,1.7766580182596547,0.7614248649684234,0.0,0.0,218.975780225968,0.9,0.07632320616409123,2.549143766231777
4.0,29,1.9056714369507355,0.8167163301217438,0.0,0.0,234.8768786518611,0.9,0.27794582953238056,2.799341211421814
4.0,30,1.708121643641427,0.732052132989183,0.0,0.0,210.5285686908034,0.9,0.28357239559289193,2.4861651007487353
5.0,1,1.9052200067331193,0.8165228600284797,0.0,0.0,228.0560769739011,0.9,0.11472918757324084,2.5112747213686086
5.0,2,1.8435438417738808,0.7900902179030918,0.0,0.0,220.67339981656983,0.9,0.27554148760989566,2.3101475693193327
5.0,3,1.8176831987359259,0.7790070851725397,0.0,0.0,217.5778639842692,0.9,0.05351042504100474,2.7197046864039542
5.0,4,1.890511389981171,0.8102191671347876,0.0,0.0,226.2954459589488,0.9,0.1619923928588926,2.080445818552535
5.0,5,1.6442440635345132,0.7046760272290771,0.0,0.0,196.81708642157542,0.9,0.14622528649316513,2.5756510141648885
5.0,6,1.6345464019614042,0.7005198865548875,0.0,0.0,195.6562700085796,0.9,0.14782401255865624,2.705283399854406
5.0,7,1.8875473818762982,0.808948877946985,0.0,0.0,225.9406522563175,0.9,0.1716110504922917,2.630147340411473
5.0,8,1.72555969155359,0.7395255820943957,0.0,0.0,206.5506201117333,0.9,0.183549492065181,2.6805891325622566
5.0,9,1.5695160826497507,0.6726497497070361,0.0,0.0,187.87209838841812,0.9,0.2842422896611452,2.0227825756686584
5.0,10,2.0041079469870784,0.8589034058516051,0.0,0.0,239.89302789539457,0.9,0.2595816412983541,2.9184820619953316
